timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T00:13:00.000Z";"2023-08-31T21:12:00.000Z";0.2679290469;0.2689697797;0.2512100672;0.2517589429;9325282.4;145052172.61;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:02:00.000Z";"2023-08-30T15:07:00.000Z";0.2750099418;0.2751825848;0.2657306353;0.2679480178;7004907.66;154350747.8;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T22:14:00.000Z";"2023-08-29T10:52:00.000Z";0.2623833929;0.2762552483;0.252448412;0.2750011476;11595719.52;158384024.81;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T01:02:00.000Z";"2023-08-28T10:01:00.000Z";0.267517825;0.274139887;0.25807428;0.2622940729;17436676.15;151037272.73;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T21:41:00.000Z";"2023-08-27T02:57:00.000Z";0.2659868059;0.2685961515;0.2620032367;0.2675417238;4658275.33;154030216.83;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T07:13:00.000Z";"2023-08-26T18:46:00.000Z";0.2686690848;0.2693334039;0.2650419954;0.2660015569;4334188.24;153114857.98;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T00:01:00.000Z";"2023-08-25T14:58:00.000Z";0.2734110109;0.2737951515;0.2649598186;0.2686546733;9004557.54;154613096.99;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T11:31:00.000Z";"2023-08-24T15:32:00.000Z";0.2706634239;0.2748995757;0.2682727275;0.2733890094;10543118.46;157308286.6;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T20:35:00.000Z";"2023-08-23T01:34:00.000Z";0.2584930112;0.271750428;0.2574317775;0.2706718854;9274502.43;155715703.75;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T00:04:00.000Z";"2023-08-22T18:13:00.000Z";0.2632056071;0.2705710008;0.2499781028;0.258486642;12432698.58;148677863.86;"2023-08-22T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-21T23:59:59.999Z";"2023-08-21T00:00:00.000Z";"2023-08-21T16:01:00.000Z";0.2693693928;0.2693693928;0.2577455285;0.2632162758;9714387.67;151369928.65;"2023-08-21T23:59:59.999Z"
"2023-08-20T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-20T07:53:00.000Z";"2023-08-20T00:01:00.000Z";0.2615635962;0.2755085595;0.2610844866;0.2693791633;41662727.7;154885048.86;"2023-08-20T23:59:59.999Z"
"2023-08-19T00:00:00.000Z";"2023-08-19T23:59:59.999Z";"2023-08-19T19:57:00.000Z";"2023-08-19T03:49:00.000Z";0.2569643845;0.264313318;0.2550178602;0.2615563539;5946623.57;150358953.83;"2023-08-19T23:59:59.999Z"
"2023-08-18T00:00:00.000Z";"2023-08-18T23:59:59.999Z";"2023-08-18T23:14:00.000Z";"2023-08-18T04:58:00.000Z";0.2512638775;0.2576978983;0.2477493879;0.2569547576;11824577.45;147685977.1;"2023-08-18T23:59:59.999Z"
"2023-08-17T00:00:00.000Z";"2023-08-17T23:59:59.999Z";"2023-08-17T06:02:00.000Z";"2023-08-17T21:46:00.000Z";0.2846018133;0.2880712738;0.2319814151;0.2511612685;18121428.99;144329077.06;"2023-08-17T23:59:59.999Z"
"2023-08-16T00:00:00.000Z";"2023-08-16T23:59:59.999Z";"2023-08-16T00:22:00.000Z";"2023-08-16T21:16:00.000Z";0.3111582739;0.311503377;0.2788007399;0.2846159431;17209654.8;163523036.34;"2023-08-16T23:59:59.999Z"
"2023-08-15T00:00:00.000Z";"2023-08-15T23:59:59.999Z";"2023-08-15T00:15:00.000Z";"2023-08-15T19:10:00.000Z";0.3292829112;0.3295697168;0.3028806483;0.3110525704;11652670.54;178678415.74;"2023-08-15T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-14T23:59:59.999Z";"2023-08-14T16:53:00.000Z";"2023-08-14T02:17:00.000Z";0.3299933436;0.3325609087;0.3235063485;0.3292709695;8698977.07;189108176.38;"2023-08-14T23:59:59.999Z"
"2023-08-13T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-13T19:14:00.000Z";"2023-08-13T00:33:00.000Z";0.3302451711;0.335817807;0.3292763293;0.3301436359;8406897.77;189573789.82;"2023-08-13T23:59:59.999Z"
"2023-08-12T00:00:00.000Z";"2023-08-12T23:59:59.999Z";"2023-08-12T10:01:00.000Z";"2023-08-12T00:25:00.000Z";0.3283288264;0.3347661208;0.3277546025;0.3302420724;7882083.65;189594724.03;"2023-08-12T23:59:59.999Z"
"2023-08-11T00:00:00.000Z";"2023-08-11T23:59:59.999Z";"2023-08-11T01:40:00.000Z";"2023-08-11T17:11:00.000Z";0.328476511;0.3298878702;0.3256303779;0.3283233472;5324181.36;188457756.52;"2023-08-11T23:59:59.999Z"
"2023-08-10T00:00:00.000Z";"2023-08-10T23:59:59.999Z";"2023-08-10T14:04:00.000Z";"2023-08-10T09:29:00.000Z";0.3290850276;0.329597152;0.3238072102;0.3284812259;5519254.61;188512993.5;"2023-08-10T23:59:59.999Z"
"2023-08-09T00:00:00.000Z";"2023-08-09T23:59:59.999Z";"2023-08-09T13:02:00.000Z";"2023-08-09T02:43:00.000Z";0.3282475204;0.3340040425;0.3264608558;0.3290529075;8619356.22;188805625.01;"2023-08-09T23:59:59.999Z"
"2023-08-08T00:00:00.000Z";"2023-08-08T23:59:59.999Z";"2023-08-08T21:25:00.000Z";"2023-08-08T03:41:00.000Z";0.3224765891;0.331793902;0.3187766459;0.3282505899;6754487.58;188309895.35;"2023-08-08T23:59:59.999Z"
"2023-08-07T00:00:00.000Z";"2023-08-07T23:59:59.999Z";"2023-08-07T03:08:00.000Z";"2023-08-07T16:49:00.000Z";0.3268426619;0.329274549;0.3173675412;0.3224928397;8915318.98;184972095.43;"2023-08-07T23:59:59.999Z"
"2023-08-06T00:00:00.000Z";"2023-08-06T23:59:59.999Z";"2023-08-06T01:02:00.000Z";"2023-08-06T14:16:00.000Z";0.3274067232;0.3333144702;0.3254066865;0.3268478323;10566115.88;187434812.71;"2023-08-06T23:59:59.999Z"
"2023-08-05T00:00:00.000Z";"2023-08-05T23:59:59.999Z";"2023-08-05T23:01:00.000Z";"2023-08-05T05:16:00.000Z";0.3269751346;0.3277012498;0.3228827196;0.3274113008;5401745.34;187722674.05;"2023-08-05T23:59:59.999Z"
"2023-08-04T00:00:00.000Z";"2023-08-04T23:59:59.999Z";"2023-08-04T01:19:00.000Z";"2023-08-04T20:52:00.000Z";0.3314664571;0.3318813704;0.3255154078;0.3269740271;7813664.05;187436727.44;"2023-08-04T23:59:59.999Z"
"2023-08-03T00:00:00.000Z";"2023-08-03T23:59:59.999Z";"2023-08-03T01:52:00.000Z";"2023-08-03T07:24:00.000Z";0.3331632899;0.3352722252;0.3293118038;0.3314832953;7003535.63;189985945;"2023-08-03T23:59:59.999Z"
"2023-08-02T00:00:00.000Z";"2023-08-02T23:59:59.999Z";"2023-08-02T00:12:00.000Z";"2023-08-02T17:01:00.000Z";0.3455988468;0.3463047706;0.3315893823;0.3331237513;9902924.06;190890248.41;"2023-08-02T23:59:59.999Z"
"2023-08-01T00:00:00.000Z";"2023-08-01T23:59:59.999Z";"2023-08-01T00:00:00.000Z";"2023-08-01T05:19:00.000Z";0.34597642;0.34597642;0.3342216046;0.3456842208;12328967.39;198050530.03;"2023-08-01T23:59:59.999Z"
