timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T23:05:00.000Z";"2023-08-31T17:04:00.000Z";0.5058645445;0.5157418871;0.484404106;0.5135654032;7356469.91;256782701.61;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T09:01:00.000Z";"2023-08-30T16:44:00.000Z";0.5032313215;0.5286022968;0.502337587;0.5058090159;10000943.6;252904507.95;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T14:38:00.000Z";"2023-08-29T00:43:00.000Z";0.5005896494;0.5177749879;0.4896537645;0.5033351744;12812224.82;251667587.19;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T12:32:00.000Z";"2023-08-28T23:47:00.000Z";0.5165664299;0.528482332;0.5005328254;0.500709204;9524571.62;250354601.99;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T00:31:00.000Z";"2023-08-27T23:27:00.000Z";0.5366602217;0.5457048941;0.5123038685;0.5165371822;7529489.09;258268591.12;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T15:04:00.000Z";"2023-08-26T02:27:00.000Z";0.5169996547;0.5762153454;0.505443966;0.5366529148;14471137.15;268326457.42;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T00:53:00.000Z";"2023-08-25T23:34:00.000Z";0.5799975044;0.5898453163;0.5123513161;0.516916975;18332639.01;258458487.52;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T16:53:00.000Z";"2023-08-24T03:42:00.000Z";0.5834256897;0.5927214449;0.5642330047;0.5801799903;22205153.98;290089995.18;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T21:19:00.000Z";"2023-08-23T03:34:00.000Z";0.5128001143;0.6037051662;0.49870543;0.5834011305;45534336.68;291700565.27;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T23:58:00.000Z";"2023-08-22T00:00:00.000Z";0.4395854346;0.5129081622;0.4395854346;0.5128086821;46541514.14;256404341.05;"2023-08-22T23:59:59.999Z"
