timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T11:46:00.000Z";"2023-08-31T21:10:00.000Z";0.0142364682;0.014312346;0.0136625955;0.013778117;2158887.94;130131183.72;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:14:00.000Z";"2023-08-30T15:07:00.000Z";0.0145133683;0.0145624341;0.0140785342;0.0142385062;2117744.01;134480144.48;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T22:17:00.000Z";"2023-08-29T12:26:00.000Z";0.0139236756;0.0145921587;0.013437258;0.0145144888;3496675.36;137087294.54;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T23:30:00.000Z";"2023-08-28T09:20:00.000Z";0.0137321873;0.0139493166;0.0134854555;0.0139225317;2482335.27;131496865.73;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T16:52:00.000Z";"2023-08-27T03:19:00.000Z";0.0136125691;0.0138205989;0.0135158684;0.0137328239;2382222.65;129705481.51;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T07:57:00.000Z";"2023-08-26T23:55:00.000Z";0.0137250428;0.0138726357;0.0136068993;0.0136114452;2032794.19;128559451.64;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T00:04:00.000Z";"2023-08-25T04:42:00.000Z";0.0138565044;0.0138768661;0.0133549283;0.0137264789;3448326.63;129646454.32;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T00:05:00.000Z";"2023-08-24T20:57:00.000Z";0.014353875;0.0143668707;0.0136044105;0.013851722;2804986.14;130829893.91;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T17:19:00.000Z";"2023-08-23T13:14:00.000Z";0.0143172125;0.0145470176;0.0140457943;0.0143524293;2512042.41;135559357.44;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T23:16:00.000Z";"2023-08-22T18:11:00.000Z";0.0140925628;0.0143454595;0.013672666;0.0143167003;3746648.56;135222297.16;"2023-08-22T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-21T23:59:59.999Z";"2023-08-21T01:49:00.000Z";"2023-08-21T15:36:00.000Z";0.0145716893;0.0146466034;0.0137614392;0.0140962152;4164681.81;133140063.46;"2023-08-21T23:59:59.999Z"
"2023-08-20T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-20T20:58:00.000Z";"2023-08-20T08:37:00.000Z";0.0143227582;0.0147161023;0.0141046791;0.0145727135;3274079.8;137641044.2;"2023-08-20T23:59:59.999Z"
"2023-08-19T00:00:00.000Z";"2023-08-19T23:59:59.999Z";"2023-08-19T17:01:00.000Z";"2023-08-19T06:05:00.000Z";0.0143026238;0.0145309859;0.0141898969;0.0143220927;2448595.49;135274168.79;"2023-08-19T23:59:59.999Z"
"2023-08-18T00:00:00.000Z";"2023-08-18T23:59:59.999Z";"2023-08-18T06:16:00.000Z";"2023-08-18T17:09:00.000Z";0.0139578123;0.0145146545;0.0138707715;0.0143022677;5577388.21;135087187.77;"2023-08-18T23:59:59.999Z"
"2023-08-17T00:00:00.000Z";"2023-08-17T23:59:59.999Z";"2023-08-17T07:02:00.000Z";"2023-08-17T21:46:00.000Z";0.015557227;0.0163993316;0.0133456458;0.0139556117;9009364.57;131813489.36;"2023-08-17T23:59:59.999Z"
"2023-08-16T00:00:00.000Z";"2023-08-16T23:59:59.999Z";"2023-08-16T00:00:00.000Z";"2023-08-16T21:16:00.000Z";0.0171112803;0.0171112803;0.0154434722;0.0155549303;4766447.53;146919665.07;"2023-08-16T23:59:59.999Z"
"2023-08-15T00:00:00.000Z";"2023-08-15T23:59:59.999Z";"2023-08-15T01:15:00.000Z";"2023-08-15T19:12:00.000Z";0.0182579174;0.018366498;0.0170193542;0.0171176921;3295757.46;161680928.8;"2023-08-15T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-14T23:59:59.999Z";"2023-08-14T10:08:00.000Z";"2023-08-14T02:24:00.000Z";0.0180042888;0.0183629335;0.0179090908;0.0182582114;3197740.72;172453935.24;"2023-08-14T23:59:59.999Z"
"2023-08-13T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-13T19:42:00.000Z";"2023-08-13T00:25:00.000Z";0.0175017251;0.0182069728;0.0174889453;0.0180040823;3754735.09;170054120.36;"2023-08-13T23:59:59.999Z"
"2023-08-12T00:00:00.000Z";"2023-08-12T23:59:59.999Z";"2023-08-12T16:24:00.000Z";"2023-08-12T00:05:00.000Z";0.0170624448;0.017559031;0.0170456798;0.0175018296;3036957.53;165310844.83;"2023-08-12T23:59:59.999Z"
"2023-08-11T00:00:00.000Z";"2023-08-11T23:59:59.999Z";"2023-08-11T07:19:00.000Z";"2023-08-11T12:42:00.000Z";0.0169334318;0.0171690966;0.0168294148;0.0170622436;3299475.63;161159096.04;"2023-08-11T23:59:59.999Z"
"2023-08-10T00:00:00.000Z";"2023-08-10T23:59:59.999Z";"2023-08-10T02:38:00.000Z";"2023-08-10T08:38:00.000Z";0.0171840946;0.0172333653;0.0166401179;0.0169331181;4251787.47;159939776.21;"2023-08-10T23:59:59.999Z"
"2023-08-09T00:00:00.000Z";"2023-08-09T23:59:59.999Z";"2023-08-09T05:28:00.000Z";"2023-08-09T21:18:00.000Z";0.0175378294;0.0176629568;0.0170346216;0.0171800645;3230760.39;162272762.39;"2023-08-09T23:59:59.999Z"
"2023-08-08T00:00:00.000Z";"2023-08-08T23:59:59.999Z";"2023-08-08T17:20:00.000Z";"2023-08-08T04:21:00.000Z";0.0173707336;0.0178231402;0.0172339995;0.0175377062;2530062.37;165651329.21;"2023-08-08T23:59:59.999Z"
