timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T17:15:00.000Z";"2023-08-31T21:10:00.000Z";0.2091459618;0.2133289914;0.2020777433;0.2060836561;33563908.85;182784485.29;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:04:00.000Z";"2023-08-30T16:16:00.000Z";0.219422029;0.2205656844;0.2075238469;0.2091269579;29484527.4;184950870.72;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T18:16:00.000Z";"2023-08-29T12:23:00.000Z";0.2215016665;0.2263179468;0.2023323356;0.2194190535;48841066.31;193494490.24;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T01:47:00.000Z";"2023-08-28T00:02:00.000Z";0.2122964816;0.2351475428;0.2121550171;0.2214812649;104830052.28;194748720.86;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T17:02:00.000Z";"2023-08-27T03:10:00.000Z";0.2023381267;0.2151610063;0.2001957217;0.2123001654;29246698.91;186134452.6;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T08:31:00.000Z";"2023-08-26T18:39:00.000Z";0.2030185479;0.2053429294;0.1997646347;0.2023539018;17605732.39;176898466.1;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T00:01:00.000Z";"2023-08-25T04:40:00.000Z";0.2075128796;0.2076029002;0.1995187228;0.203017378;18453388.9;176961202.02;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T07:25:00.000Z";"2023-08-24T20:58:00.000Z";0.214626331;0.2189201788;0.2044739498;0.207523456;29120957.33;180360191.08;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T20:28:00.000Z";"2023-08-23T13:15:00.000Z";0.2121170742;0.21818125;0.2076035634;0.2146108403;27202620.97;185973471.94;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T00:07:00.000Z";"2023-08-22T21:29:00.000Z";0.2175750344;0.2182916046;0.2034945429;0.2121349642;27358286.27;183287077.13;"2023-08-22T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-21T23:59:59.999Z";"2023-08-21T01:10:00.000Z";"2023-08-21T16:46:00.000Z";0.2268418956;0.2274180522;0.213916995;0.2175774401;27031485.67;187435064.22;"2023-08-21T23:59:59.999Z"
"2023-08-20T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-20T09:55:00.000Z";"2023-08-20T17:07:00.000Z";0.2267753212;0.2329536487;0.2245161863;0.2268487446;25778003.26;194843958.25;"2023-08-20T23:59:59.999Z"
"2023-08-19T00:00:00.000Z";"2023-08-19T23:59:59.999Z";"2023-08-19T17:01:00.000Z";"2023-08-19T05:58:00.000Z";0.2185199239;0.2290034881;0.2136988585;0.2266999373;28768839.57;194138519.58;"2023-08-19T23:59:59.999Z"
"2023-08-18T00:00:00.000Z";"2023-08-18T23:59:59.999Z";"2023-08-18T23:55:00.000Z";"2023-08-18T01:22:00.000Z";0.2046088039;0.2190216964;0.2027198787;0.2185351482;31558690.9;186589641.78;"2023-08-18T23:59:59.999Z"
"2023-08-17T00:00:00.000Z";"2023-08-17T23:59:59.999Z";"2023-08-17T03:49:00.000Z";"2023-08-17T21:46:00.000Z";0.2462222258;0.2498788922;0.1776140838;0.2044560867;43208652.95;174047723.08;"2023-08-17T23:59:59.999Z"
"2023-08-16T00:00:00.000Z";"2023-08-16T23:59:59.999Z";"2023-08-16T04:25:00.000Z";"2023-08-16T22:37:00.000Z";0.2614662852;0.2799300309;0.2429667918;0.2462359089;68896900.66;208986759.42;"2023-08-16T23:59:59.999Z"
"2023-08-15T00:00:00.000Z";"2023-08-15T23:59:59.999Z";"2023-08-15T08:58:00.000Z";"2023-08-15T19:10:00.000Z";0.2825711044;0.2829247578;0.2568918958;0.2614647272;25033610.54;221245181.66;"2023-08-15T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-14T23:59:59.999Z";"2023-08-14T16:28:00.000Z";"2023-08-14T00:40:00.000Z";0.2850273169;0.2860865391;0.2789592313;0.2825733557;19941855.29;238387332.13;"2023-08-14T23:59:59.999Z"
"2023-08-13T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-13T18:40:00.000Z";"2023-08-13T06:43:00.000Z";0.2862375302;0.2875326738;0.2842548178;0.2850304519;14485825.86;239733978.35;"2023-08-13T23:59:59.999Z"
"2023-08-12T00:00:00.000Z";"2023-08-12T23:59:59.999Z";"2023-08-12T07:50:00.000Z";"2023-08-12T01:10:00.000Z";0.2854437199;0.288091679;0.2851740682;0.2862269206;12337832.44;240010475.92;"2023-08-12T23:59:59.999Z"
"2023-08-11T00:00:00.000Z";"2023-08-11T23:59:59.999Z";"2023-08-11T14:19:00.000Z";"2023-08-11T19:22:00.000Z";0.2850546869;0.2874640565;0.283275499;0.2854404044;13171659.47;238623670.31;"2023-08-11T23:59:59.999Z"
