timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2023-08-31T00:00:00.000Z";"2023-08-31T23:59:59.999Z";"2023-08-31T11:45:00.000Z";"2023-08-31T21:10:00.000Z";0.1229904048;0.1233782614;0.117314765;0.1187158758;2632816.53;88152759.68;"2023-08-31T23:59:59.999Z"
"2023-08-30T00:00:00.000Z";"2023-08-30T23:59:59.999Z";"2023-08-30T00:00:00.000Z";"2023-08-30T18:32:00.000Z";0.1256931811;0.1256931811;0.1221972811;0.1229874185;2101577.01;91324604.04;"2023-08-30T23:59:59.999Z"
"2023-08-29T00:00:00.000Z";"2023-08-29T23:59:59.999Z";"2023-08-29T16:31:00.000Z";"2023-08-29T10:56:00.000Z";0.1211576616;0.127224527;0.1181369073;0.1256938459;3444919.63;93334268.19;"2023-08-29T23:59:59.999Z"
"2023-08-28T00:00:00.000Z";"2023-08-28T23:59:59.999Z";"2023-08-28T19:11:00.000Z";"2023-08-28T08:37:00.000Z";0.1210732408;0.1224004693;0.1180981729;0.1211622968;2407812.68;89969355.48;"2023-08-28T23:59:59.999Z"
"2023-08-27T00:00:00.000Z";"2023-08-27T23:59:59.999Z";"2023-08-27T09:52:00.000Z";"2023-08-27T00:04:00.000Z";0.1192136356;0.1225999155;0.1191591264;0.1210742597;2245329.28;89903983.31;"2023-08-27T23:59:59.999Z"
"2023-08-26T00:00:00.000Z";"2023-08-26T23:59:59.999Z";"2023-08-26T03:06:00.000Z";"2023-08-26T23:19:00.000Z";0.1225115497;0.1229752945;0.1190478006;0.1192162787;2128225.17;88524335.06;"2023-08-26T23:59:59.999Z"
"2023-08-25T00:00:00.000Z";"2023-08-25T23:59:59.999Z";"2023-08-25T22:10:00.000Z";"2023-08-25T04:53:00.000Z";0.1202132427;0.1228164104;0.1181314274;0.1225113589;2935206.2;90971104.85;"2023-08-25T23:59:59.999Z"
"2023-08-24T00:00:00.000Z";"2023-08-24T23:59:59.999Z";"2023-08-24T00:02:00.000Z";"2023-08-24T23:15:00.000Z";0.1226232833;0.122672825;0.1192398916;0.1201342769;2872628.05;89205996.82;"2023-08-24T23:59:59.999Z"
"2023-08-23T00:00:00.000Z";"2023-08-23T23:59:59.999Z";"2023-08-23T17:22:00.000Z";"2023-08-23T13:18:00.000Z";0.1192206593;0.1238676293;0.1186616248;0.1226199397;3172983.41;91051731.75;"2023-08-23T23:59:59.999Z"
"2023-08-22T00:00:00.000Z";"2023-08-22T23:59:59.999Z";"2023-08-22T07:59:00.000Z";"2023-08-22T18:11:00.000Z";0.1198205431;0.1200969652;0.1137513315;0.1192520728;3270662.34;88550914.06;"2023-08-22T23:59:59.999Z"
"2023-08-21T00:00:00.000Z";"2023-08-21T23:59:59.999Z";"2023-08-21T00:07:00.000Z";"2023-08-21T15:31:00.000Z";0.1221349389;0.1221996148;0.1180064512;0.1197390928;3212954.75;88912551.92;"2023-08-21T23:59:59.999Z"
"2023-08-20T00:00:00.000Z";"2023-08-20T23:59:59.999Z";"2023-08-20T00:31:00.000Z";"2023-08-20T16:56:00.000Z";0.1215837181;0.1234102884;0.1208008634;0.1221390698;3231756.25;90694660.61;"2023-08-20T23:59:59.999Z"
"2023-08-19T00:00:00.000Z";"2023-08-19T23:59:59.999Z";"2023-08-19T08:30:00.000Z";"2023-08-19T07:20:00.000Z";0.1198102534;0.1216924209;0.1185098963;0.1215854929;4355828.88;90283600.75;"2023-08-19T23:59:59.999Z"
"2023-08-18T00:00:00.000Z";"2023-08-18T23:59:59.999Z";"2023-08-18T08:11:00.000Z";"2023-08-18T21:59:00.000Z";0.1215746704;0.1253139883;0.1192036028;0.1198045466;4773035.26;88961154.81;"2023-08-18T23:59:59.999Z"
"2023-08-17T00:00:00.000Z";"2023-08-17T23:59:59.999Z";"2023-08-17T05:58:00.000Z";"2023-08-17T21:46:00.000Z";0.1350850715;0.1376781699;0.1121984806;0.1215613958;5666481.72;90265707.46;"2023-08-17T23:59:59.999Z"
"2023-08-16T00:00:00.000Z";"2023-08-16T23:59:59.999Z";"2023-08-16T00:00:00.000Z";"2023-08-16T21:16:00.000Z";0.1435459326;0.1435459326;0.1321723228;0.1350822631;5319034.08;100305660.04;"2023-08-16T23:59:59.999Z"
"2023-08-15T00:00:00.000Z";"2023-08-15T23:59:59.999Z";"2023-08-15T01:16:00.000Z";"2023-08-15T19:10:00.000Z";0.1573620987;0.1576502944;0.1415077967;0.1436374425;5289864.44;106658329.13;"2023-08-15T23:59:59.999Z"
"2023-08-14T00:00:00.000Z";"2023-08-14T23:59:59.999Z";"2023-08-14T09:52:00.000Z";"2023-08-14T00:10:00.000Z";0.1527776418;0.1591150353;0.1523133781;0.15735864;6361560.58;116847037.35;"2023-08-14T23:59:59.999Z"
"2023-08-13T00:00:00.000Z";"2023-08-13T23:59:59.999Z";"2023-08-13T18:56:00.000Z";"2023-08-13T06:22:00.000Z";0.1504546288;0.1557014419;0.1490525094;0.1527872987;4569035.16;113452576.86;"2023-08-13T23:59:59.999Z"
"2023-08-12T00:00:00.000Z";"2023-08-12T23:59:59.999Z";"2023-08-12T01:51:00.000Z";"2023-08-12T00:15:00.000Z";0.1498185081;0.1519676393;0.1495948885;0.1504378067;3000924.34;111707955.96;"2023-08-12T23:59:59.999Z"
"2023-08-11T00:00:00.000Z";"2023-08-11T23:59:59.999Z";"2023-08-11T06:29:00.000Z";"2023-08-11T13:37:00.000Z";0.1487245599;0.1504379945;0.148236653;0.1498265387;3213981.94;111254057.43;"2023-08-11T23:59:59.999Z"
"2023-08-10T00:00:00.000Z";"2023-08-10T23:59:59.999Z";"2023-08-10T16:29:00.000Z";"2023-08-10T09:28:00.000Z";0.1477213071;0.1497627491;0.146206905;0.148718462;4956190.55;110431252.37;"2023-08-10T23:59:59.999Z"
"2023-08-09T00:00:00.000Z";"2023-08-09T23:59:59.999Z";"2023-08-09T10:20:00.000Z";"2023-08-09T21:16:00.000Z";0.1472080067;0.1499807785;0.1462530095;0.1477437648;4085898.57;109707488.6;"2023-08-09T23:59:59.999Z"
"2023-08-08T00:00:00.000Z";"2023-08-08T23:59:59.999Z";"2023-08-08T21:30:00.000Z";"2023-08-08T04:23:00.000Z";0.1466975007;0.1484752343;0.1444770421;0.147203025;3718179.07;109305960.96;"2023-08-08T23:59:59.999Z"
"2023-08-07T00:00:00.000Z";"2023-08-07T23:59:59.999Z";"2023-08-07T12:56:00.000Z";"2023-08-07T16:49:00.000Z";0.1448541982;0.1469843993;0.1412932984;0.1466812786;4943299.32;108918536.96;"2023-08-07T23:59:59.999Z"
"2023-08-06T00:00:00.000Z";"2023-08-06T23:59:59.999Z";"2023-08-06T16:01:00.000Z";"2023-08-06T00:09:00.000Z";0.1410040407;0.1491595754;0.1408666788;0.1448563744;6499675.33;107563449.93;"2023-08-06T23:59:59.999Z"
"2023-08-05T00:00:00.000Z";"2023-08-05T23:59:59.999Z";"2023-08-05T00:02:00.000Z";"2023-08-05T08:25:00.000Z";0.1412732508;0.141389792;0.1393645446;0.1409977689;2876679.53;104698233.14;"2023-08-05T23:59:59.999Z"
"2023-08-04T00:00:00.000Z";"2023-08-04T23:59:59.999Z";"2023-08-04T01:41:00.000Z";"2023-08-04T20:52:00.000Z";0.1438171953;0.1447909015;0.1406749182;0.1412726788;3466307.54;104902368.15;"2023-08-04T23:59:59.999Z"
"2023-08-03T00:00:00.000Z";"2023-08-03T23:59:59.999Z";"2023-08-03T15:02:00.000Z";"2023-08-03T08:28:00.000Z";0.1424490035;0.1451473405;0.1420290763;0.1438716322;3183978.81;106832227.25;"2023-08-03T23:59:59.999Z"
"2023-08-02T00:00:00.000Z";"2023-08-02T23:59:59.999Z";"2023-08-02T01:56:00.000Z";"2023-08-02T21:22:00.000Z";0.1466561954;0.1478330986;0.1422432707;0.1424758049;3926294.99;105795752.29;"2023-08-02T23:59:59.999Z"
"2023-08-01T00:00:00.000Z";"2023-08-01T23:59:59.999Z";"2023-08-01T07:53:00.000Z";"2023-08-01T02:13:00.000Z";0.1429133242;0.1477509284;0.1394645205;0.1467589284;8182062.98;108976196.01;"2023-08-01T23:59:59.999Z"
"2023-07-31T00:00:00.000Z";"2023-07-31T23:59:59.999Z";"2023-07-31T01:03:00.000Z";"2023-07-31T20:07:00.000Z";0.1447070723;0.1462385998;0.1414809523;0.1429234763;3766634.76;106128171.81;"2023-07-31T23:59:59.999Z"
